T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.3,1.22,typ,0.5,0.5,0.180362973692754,0.4957112507248716,-0.004288749275128401,0.5149499828631264,0.4895259159558876,0.9506280847590658,52,True,0.001944822185946706,0.1245577335357666,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p22__w1_0p5__typ,ok,
0.02,0.3,1.22,typ,0.45,0.55,0.2774171252306912,0.5486957873860667,-0.00130421261393332,0.5139258541312387,0.4844811391384697,0.9427062975017212,13,True,0.001870510978052255,0.0539095401763916,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p22__w1_0p45__typ,ok,
0.02,0.3,1.22,typ,0.4,0.6,0.3543466838936499,0.5962230307509552,-0.003776969249044804,0.5121477656490796,0.4752146008685562,0.9278857250627355,20,True,0.00198088023937297,0.09093689918518066,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p22__w1_0p4__typ,ok,
0.02,0.1,1.22,typ,0.5,0.5,0.08174515073414122,0.5002261945547198,0.0002261945547198385,0.5249562484248886,0.4879385485405416,0.9294842189317354,27,True,0.001955403592708012,0.123023509979248,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p22__w1_0p5__typ,ok,
0.02,0.1,1.22,typ,0.45,0.55,0.1739147543540195,0.5495403041831948,-0.0004596958168052723,0.5243733113373251,0.4837766585558021,0.922580627381687,57,True,0.001956254281155773,0.2616426944732666,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p22__w1_0p45__typ,ok,
0.02,0.1,1.22,typ,0.4,0.6,0.2591906762732186,0.5965560959479841,-0.003443904052015889,0.5231548511699545,0.4752118348015472,0.9083578862717411,25,True,0.001954264758117085,0.1150078773498535,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p22__w1_0p4__typ,ok,
0.02,0.2,1.22,typ,0.5,0.5,0.1354642275399462,0.4987304737183386,-0.001269526281661437,0.5210635239665117,0.4888021912970472,0.9380856053329538,83,True,0.001876894568800256,0.3385922908782959,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p22__w1_0p5__typ,ok,
0.02,0.2,1.22,typ,0.45,0.55,0.230711897050456,0.5525852419960781,0.002585241996078014,0.5202574592272341,0.4839378740266566,0.930189208138361,29,True,0.001943662501528584,0.1343612670898438,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p22__w1_0p45__typ,ok,
0.02,0.2,1.22,typ,0.4,0.6,0.3007348925359491,0.6016441093207888,0.001644109320788845,0.5190237121770908,0.4760724224608276,0.917245997227949,105,True,0.001962510407328905,0.4754734039306641,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p22__w1_0p4__typ,ok,
0.02,0,1.22,typ,0.5,0.5,0.03625269643289468,0.4990097495150051,-0.0009902504849949034,0.5262814879638439,0.4874486189994678,0.9262127400402806,31,True,0.001976462986882639,0.1427652835845947,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_12_12__typ/dmft_solutions/T_0p02/U_0__Delta_1p22__w1_0p5__typ,ok,
