T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.1,1.3175,typ,0.5,0.5,0.07318068450728149,0.5037722816455373,0.003772281645537334,0.5126102302583736,0.4653537120118976,0.9078119876330656,56,True,0.001915156648578657,0.1292686462402344,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p3175__w1_0p5__typ,ok,
0.02,0.1,1.3175,typ,0.45,0.55,0.1438597313276572,0.5542810911390751,0.004281091139075044,0.5124063373028663,0.4629921489019298,0.9035644471904151,68,True,0.001978319702736776,0.1843452453613281,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p3175__w1_0p45__typ,ok,
0.02,0.1,1.3175,typ,0.4,0.6,0.260468177053392,0.598396525974259,-0.001603474025741014,0.5114664864470223,0.4526301081592872,0.8849653303846929,18,True,0.001986068413441323,0.0823824405670166,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p3175__w1_0p4__typ,ok,
0.02,0.2,1.3175,typ,0.5,0.5,0.1377878570398536,0.496313241067033,-0.003686758932966994,0.5089021885144931,0.4672731841479906,0.9181984174836832,84,True,0.001975080554014862,0.3398966789245605,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p3175__w1_0p5__typ,ok,
0.02,0.2,1.3175,typ,0.45,0.55,0.2172386058955208,0.5458908962446236,-0.004109103755376431,0.5084939949303033,0.4634610821197336,0.911438653632985,21,True,0.001995913333376634,0.09768247604370117,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p3175__w1_0p45__typ,ok,
0.02,0.2,1.3175,typ,0.4,0.6,0.2959178484422146,0.5969033153880496,-0.00309668461195034,0.5076505376535601,0.4553404741935647,0.8969565486884331,78,True,0.001967917616552026,0.3415236473083496,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p3175__w1_0p4__typ,ok,
0.02,0.3,1.3175,typ,0.5,0.5,0.1835338414554341,0.502164064521948,0.00216406452194795,0.5031768695883905,0.4697791480810385,0.9336262783011628,51,True,0.001942416014825786,0.1446211338043213,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p3175__w1_0p5__typ,ok,
0.02,0.3,1.3175,typ,0.45,0.55,0.2608862853916489,0.5450250469061982,-0.004974953093801804,0.5026370605536138,0.4659887381309217,0.9270879023876056,3,True,0.001953246920383431,0.01421332359313965,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p3175__w1_0p45__typ,ok,
0.02,0.3,1.3175,typ,0.4,0.6,0.3544544099321059,0.5957991133086138,-0.004200886691386185,0.5011877491695764,0.4556312689154455,0.9091029652468283,2,True,0.001979553204441041,0.01437139511108398,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p3175__w1_0p4__typ,ok,
0.02,0.4,1.3175,typ,0.5,0.5,0.2323741951714537,0.5039982093287499,0.003998209328749947,0.4957874840520299,0.4713565918845384,0.9507230558387239,25,True,0.001973733050644374,0.08937239646911621,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p3175__w1_0p5__typ,ok,
