T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.1,1.7075,typ,0.5,0.5,0.07830159438964562,0.5025784666352595,0.002578466635259513,0.4651087317160745,0.3614532101972722,0.7771370123791209,51,True,0.001929146781117098,0.1806104183197021,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.1,1.7075,typ,0.45,0.55,0.1623852658128281,0.5487121420976561,-0.001287857902343981,0.4652488671229686,0.3582764393598746,0.7700748237720687,1,True,0.001895597089241312,0.007791042327880859,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.1,1.7075,typ,0.4,0.6,0.1622205182657435,0.5991144621698882,-0.0008855378301118044,0.465378966595478,0.3579470742334709,0.769151809442668,1,True,0.001184833470248734,0.007745504379272461,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.2,1.7075,typ,0.5,0.5,0.1458179029308906,0.5026709951557448,0.00267099515574476,0.461747301682199,0.3686143729814318,0.7983032529665618,36,True,0.001968337661833068,0.1638796329498291,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.2,1.7075,typ,0.45,0.55,0.1885986548522469,0.5462503272806797,-0.003749672719320363,0.4618214787201242,0.3667101415293395,0.7940517243711295,11,True,0.001957611772599644,0.05090713500976562,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.2,1.7075,typ,0.4,0.6,0.2061557566367872,0.6020797859766558,0.002079785976655812,0.4620039611230504,0.3649756005762136,0.7899837042284705,1,True,0.001940663969917523,0.01119351387023926,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.3,1.7075,typ,0.5,0.5,0.2499999999999999,0.5041822759492958,0.004182275949295766,0.4568511522282658,0.3766154408337583,0.8243723125066832,77,True,0.001904421212462989,0.2714328765869141,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.3,1.7075,typ,0.45,0.55,0.3319795562303004,0.5542331618138054,0.004233161813805397,0.4568726458455461,0.3698378749761317,0.8094988359210326,45,True,0.001956552385332269,0.1529788970947266,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.3,1.7075,typ,0.4,0.6,0.3435321219628509,0.5956195512623088,-0.004380448737691167,0.4570867339775926,0.3667392611178106,0.80234063659303,1,True,0.001441589319170165,0.01001191139221191,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p7075__w1_0p4__typ,ok,
0.02,0,1.7075,typ,0.5,0.5,-0.01370028296456384,0.4966399511430662,-0.003360048856933751,0.4663220853885567,0.3587071382479933,0.7692261410889543,5,True,0.001952320397633114,0.02979874610900879,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0__Delta_1p7075__w1_0p5__typ,ok,
0.02,0,1.7075,typ,0.45,0.55,-0.003285757470133694,0.5479987380844156,-0.002001261915584474,0.4663337434383187,0.3587779042090981,0.7693586605245372,2,True,0.001846698059845155,0.01327013969421387,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0__Delta_1p7075__w1_0p45__typ,ok,
0.02,0,1.7075,typ,0.4,0.6,0.1917585379182847,0.5973821112665774,-0.002617888733422613,0.466619406027011,0.3497089995675742,0.7494523267798485,1,True,0.001422222010441004,0.01229405403137207,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.5,1.7075,typ,0.5,0.5,0.2499999999999999,0.4989649363953338,-0.001035063604666209,0.4447408849926773,0.3976603740820237,0.8941394585041833,117,True,0.001990588484443147,0.4793045520782471,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.5,1.7075,typ,0.45,0.55,0.3469342924870493,0.5490911490179646,-0.000908850982035414,0.4446387869719364,0.394321390118852,0.8868353406688739,95,True,0.001943102575010181,0.3544578552246094,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.5,1.7075,typ,0.4,0.6,0.4556140339071873,0.5966255931729531,-0.003374406827046927,0.4441624948509124,0.3824882099651364,0.8611447711124788,1,True,0.001973314733828252,0.007584095001220703,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.6000000000000001,1.7075,typ,0.5,0.5,0.3531448299157003,0.4997507355169766,-0.0002492644830234259,0.4379585609314822,0.403538767010667,0.9214085600984515,1,True,0.001628486655195553,0.007221460342407227,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.6000000000000001,1.7075,typ,0.45,0.55,0.3657205899497888,0.5477033206347059,-0.002296679365294096,0.4379975149234456,0.4020321028353211,0.9178867211280627,1,True,0.001773448949731,0.0070037841796875,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.6000000000000001,1.7075,typ,0.4,0.6,0.367677672117896,0.6020651298252679,0.002065129825267964,0.4385560485847991,0.3999551498354981,0.9119818347646454,35,True,0.001945988552134597,0.1212348937988281,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.4,1.7075,typ,0.5,0.5,0.1723193295753316,0.4991059136928007,-0.0008940863071992822,0.4510863852305382,0.3887180163295713,0.8617374167276362,1,True,0.001166029792739487,0.009325742721557617,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.4,1.7075,typ,0.45,0.55,0.3434321731685577,0.5456641084755158,-0.004335891524484214,0.4509326498067889,0.3827889614088452,0.8488827801066495,18,True,0.00190754322674302,0.1077389717102051,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.4,1.7075,typ,0.4,0.6,0.4317809601898158,0.6019922395656082,0.001992239565608234,0.4508330388307139,0.371387908375359,0.8237814809194003,72,True,0.00188915316660636,0.4111223220825195,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.9,1.7075,typ,0.5,0.5,0.4814616511077136,0.4969440281120656,-0.003055971887934383,0.416200300806936,0.4040065598020862,0.9707022292362393,1,True,0.001173659333465613,0.009699106216430664,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.9,1.7075,typ,0.45,0.55,0.4773182823928598,0.5482855145743064,-0.001714485425693635,0.4164104456442551,0.4031795803792445,0.9682263848003614,1,True,0.001697584207254647,0.00936579704284668,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.9,1.7075,typ,0.4,0.6,0.4789453108488977,0.5988995871116317,-0.001100412888368263,0.4173176117903456,0.4012128749471332,0.9614089211952473,1,True,0.001512746998347566,0.009078025817871094,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.7000000000000001,1.7075,typ,0.5,0.5,0.3196139254894225,0.4981515454014534,-0.001848454598546601,0.4310428730001042,0.4073844718698391,0.9451135777617662,1,True,0.001836696630673146,0.01151251792907715,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.7000000000000001,1.7075,typ,0.45,0.55,0.3259350550427593,0.5451215154691396,-0.004878484530860483,0.4313648936752065,0.407298890844204,0.9442096397183335,1,True,0.001966169802468243,0.01091170310974121,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.7000000000000001,1.7075,typ,0.4,0.6,0.466689294043349,0.6027293118593814,0.002729311859381411,0.4309528580990943,0.4000027328402317,0.9281821093022061,1,True,0.001940843294214701,0.01116061210632324,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p7075__w1_0p4__typ,ok,
0.02,0.8,1.7075,typ,0.5,0.5,0.3285922251889559,0.4984546525605842,-0.001545347439415812,0.4235368201913934,0.4065116428733542,0.9598023678074892,1,True,0.001521072344754053,0.009207963943481445,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p7075__w1_0p5__typ,ok,
0.02,0.8,1.7075,typ,0.45,0.55,0.3315900884866693,0.5450064703615968,-0.004993529638403271,0.424042605335215,0.4069182320152939,0.9596163849941826,30,True,0.001983292459206996,0.1411030292510986,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p7075__w1_0p45__typ,ok,
0.02,0.8,1.7075,typ,0.4,0.6,0.5677078256608578,0.5963672026715514,-0.003632797328448567,0.4220989485094249,0.3951215920777715,0.9360876009596336,1,True,0.001230542652825365,0.009532928466796875,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.1,1.7075,typ,0.5,0.5,0.6928716875403168,0.4974036626900949,-0.00259633730990505,0.3964996746065665,0.3788957621702188,0.9556016976462453,3,True,0.001970854265313591,0.01842403411865234,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p1__Delta_1p7075__w1_0p5__typ,ok,
