T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.1,0.245,typ,0.5,0.5,0.08551443664800396,0.4985063223818046,-0.00149367761819541,0.6264389254911,0.6263218196050712,0.9998130609684942,75,True,0.001989486918331289,0.1028172969818115,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p245__w1_0p5__typ,ok,
0.02,0.1,0.245,typ,0.45,0.55,0.1627703700042502,0.5508030014607771,0.000803001460777053,0.6228610788610164,0.6224628831356614,0.999360698976274,39,True,0.001954227276153471,0.05942869186401367,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p245__w1_0p45__typ,ok,
0.02,0.1,0.245,typ,0.4,0.6,0.2356288315671443,0.5992918711174169,-0.0007081288825830923,0.6157013654352562,0.6147516336837954,0.9984574798680372,39,True,0.001888551941717138,0.05700421333312988,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p245__w1_0p4__typ,ok,
0.02,0,0.245,typ,0.5,0.5,0.0343434022662652,0.4984110529301125,-0.001588947069887547,0.6294381101306822,0.6293137508802044,0.9998024281522261,71,True,0.001955451728246862,0.0945131778717041,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0__Delta_0p245__w1_0p5__typ,ok,
0.02,0,0.245,typ,0.45,0.55,0.1159956102194152,0.5503177848611713,0.0003177848611712886,0.6259114391632974,0.6254985023029602,0.9993402631195091,51,True,0.001944413043567532,0.1216285228729248,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0__Delta_0p245__w1_0p45__typ,ok,
0.02,0,0.245,typ,0.4,0.6,0.1950105414994426,0.5993064983564035,-0.0006935016435964947,0.6185509380730957,0.6175520870321606,0.9983851757721899,36,True,0.001920597981396523,0.05548095703125,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0__Delta_0p245__w1_0p4__typ,ok,
0.02,0.3,0.245,typ,0.5,0.5,0.1858674677882907,0.5029011729361965,0.002901172936196517,0.6021675201048586,0.6021129720730278,0.9999094138590847,65,True,0.00181944220900529,0.08997154235839844,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p245__w1_0p5__typ,ok,
0.02,0.3,0.245,typ,0.45,0.55,0.2520361152894035,0.549522563016566,-0.0004774369834340542,0.5989129418231297,0.5986782739046098,0.9996081769116467,55,True,0.001998643523505812,0.09005451202392578,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p245__w1_0p45__typ,ok,
0.02,0.3,0.245,typ,0.4,0.6,0.3326991681321241,0.6028590550375673,0.002859055037567337,0.5902873830105411,0.5895743962615164,0.998792136221194,99,True,0.001965203843765202,0.1676809787750244,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p245__w1_0p4__typ,ok,
0.02,0.2,0.245,typ,0.5,0.5,0.1341339409746682,0.4990226042172365,-0.0009773957827635127,0.6174679376527107,0.6173788410276346,0.99985570647536,142,True,0.001932417136977035,0.2411417961120605,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_2_2__typ/dmft_solutions/T_0p02/U_0p2__Delta_0p245__w1_0p5__typ,ok,
